lemma	upos	sense_id	definition
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-13	A levonandók levonása után megmaradó pénzösszeg, súly.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-14	Olyan birtok, amely nincs megterhelve adóssággal.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-15	; tiszta jövedelem | a jövedelemnek a jövedelem megszerzésére fordított kiadások levonása után fennmaradó része
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-16	Zavartalan, nem háborított.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-17	Bonyodalmaktól mentes, rendezett, szabályos.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-18	Olyan, amelyben a lényeges zavartalanul, mással nem elegyedve nyilvánul meg; hamisítatlan, valódi, igazi.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-19	tiszta helyzet | labdajátékokban az ellenfél játékosától nem zavart h., rendsz. a kapu, kosár stb. közelében
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-20	levegő; tiszta munka | jól elvégzett, többé semmiféle nehézséget, bonyodalmat nem okozó m.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-21	tiszta sor | magától értetődő dolog
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-22	tiszta ügy | könnyen elintézhető dolog világos tényállás.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-23	Tiszta élet, erkölcs, férfi, jellem, nő, tiszta szándék, tiszta választás; tisztára mos, mosdat vkit | vmely vád alól, rendsz. kissé erőltetett igyekezettel, tisztáz vkit, bizonyítja ártatlanságát
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-24	Tiszta szív | őszinte, meleg érzés, ill. ilyen érzésű személy.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-25	Érthető, világos.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-26	Megértésre, világos, áttekintésre alkalmas, képes.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-27	Tiszta elme, ész, felfogás, tudat; tiszta elmével | világos értelemmel ép elmével.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-28	Tiszta ész | a kanti filozófiában a megismerő tudat egyetemes törvényeinek rendszere.
tiszta	ADJ	6070ac2c19cad2110a6f3053@6070ac2c19cad2110a6f3053-29	Merő (I., II. 1–2) csupa (I. 2–3).
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-0	Kimosott fehérnemű, tiszta ruha.
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-1	Tisztába tesz vkit | gyermek, főleg csecsemő beszennyezett fehérneműjét (pólyáját) kicseréli
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-2	Tiszta (I. 1–4, 9). személy, dolog.
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-3	Rendsz. csak állandó, többnyire idegenszerű szókapcsolatokban. Vkinek, vminek a tiszta (I. 1, 3, 7, 8) állapota, tisztázott volta.
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-4	tisztában van vmi vki előtt | világos, érthető vmi vki előtt.
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-5	hoz vmit; tisztába jön vmi | tisztázódik, elrendeződik a dolog:
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-6	tisztába jön vkivel | kezdi tisztán látni, v. már tisztán látja vkinek a szándékait; kiismer vkit
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-7	tisztába jön vmivel | megért, megismer, átlát vmit
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-8	tisztába jön (ön)magával (vmi felől, vminek tekintetében) | tisztán, világosan látja saját szándékát, lehetőségeit, helyzetét, számot vet(ett) velük, megérti vminek az összefüggését, átlátja vmihez való viszonyát, megérti helyzetét
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-9	tisztába ír vmit | letisztáz vmit
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-10	tisztába tesz vmit | vmely munkát teljesen elvégez, teljesen elrendez vmit
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-11	tisztában van magával | ismeri magát, képességeit, helyzetét, máshoz való viszonyát
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-12	tisztában van vmivel | világosan lát, átlát, jól ismert, ért, tud vmit
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-13	Rendsz. birtokos jelzős kapcs. Vminek a tiszta (I. 1, 3, 7) része. [Levelednek]
tiszta	NOUN	6070ac2c19cad2110a6f3055@6070ac2c19cad2110a6f3055-14	Lápban, nádasban sík (I. 2) víz, (róna [1] I. 2).
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-0	Értéke, érdeme, jelentősége alapján becsül, elismerésre méltónak tart vkit, vmit; nagyra becsül méltányol.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-1	Tekintetbe vesz vmit, figyelemmel van vmire, néz vmit.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-2	Tisztel vmit | elismeri vminek a létjogosultságát, nem sért meg vmit, noha rendsz. nem ért egyet vele.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-3	Tisztelem az eszét, az ízlését! | nem sokra becsülöm az eszét, az ízlését.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-4	Vkit a hűség és engedelmesség érzésével készségesen elismer föléje rendeltnek v. irányítójának, és mint ilyet megbecsül.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-5	Vmiként, vminek v. vmiül tisztel vkit | vminek elismeri, fennhatóságát elfogadja.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-6	Tisztel vmit | vminek aláveti magát rendelkezéseit megtartja.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-7	Más által v. levélben megbecsülését kifejezve köszönt vkit; tiszteltet.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-8	Vhol tisztel vkit | vendégként fogadja, látja, köszönti vhol.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-9	Foglalkozásának, rangjának, társadalmi állásának megfelelő címén (és nevén) szólít vkit.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-10	Vminek nevez vkit.
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-11	Milyen néven v. névvel tiszteljem? | udvarias kérdésként: hogyan szólítsam, nevezzem?
tisztel	VERB	6070ac2c19cad2110a6f3059@6070ac2c19cad2110a6f3059-12	kinek tiszteljelek?; kit tisztelhetek? | kihez van szerencsém, mi a neve, ki és mi?
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-0	Annak érzése és magatartása, aki vkit, vmit tisztel (1–3); vki, vmi érdemének, értékének v. jelentőségének elismerése és megbecsülése.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-1	Tiszteletben tart vmit | haszna, értéke, érvénye, jogossága, szükségszerűsége miatt tiszteli, és magatartásában, cselekedeteiben hozzá igazodik.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-2	Ennek az érzésnek magatartással, külső jelekkel való kinyilvánítása.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-3	Illő, köteles, tartozó tisztelet, az államfő, a feljebbvalók, a hatóságok iránti tisztelet; tisztelet a kivételnek | annak kifejezésére, hogy nem mindenkire vonatkozik vmely rosszallást tartalmazó kijelentés: nem általános érvényű az, amit mondok, van alóla kivétel is
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-4	tisztelet, becsület, de… | megadjuk a köteles megbecsülést, de…
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-5	tiszteletben részesít vkit; ebédet ad, összejövetelt, ünnepélyt rendez vkinek a tiszteletére; megadja, megtagadja vkitől a (neki) kijáró, az őt megillető tiszteletet, tiszteletet tanúsít vki iránt, tiszteletét teszi vkinél | udvariassági látogatást tesz nála
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-6	Isteni tisztelet | istentisztelet.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-7	Üzenet, levél, meghívó kezdő v. záró soraiban, udvarias köszöntésként, a megbecsülés jeleként.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-8	Tiszteletteljes üdvözlet, köszöntés.
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-9	Alázatos tiszteletem | magas v. magasabb rangú személynek szóló, megalázkodást kifejező köszönésként városi emberek, kül. hivatalnokok körében:
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-10	tiszteletem! | kül. férfiaknak szóló tiszteletteljes v. modoros üdvözletként
tisztelet	NOUN	6070ac2c19cad2110a6f305e@6070ac2c19cad2110a6f305e-11	alázatos tisztelettel | alázatos tiszteletem folyamodványt, kérvényt záró formulaként
tiszteletbeli	ADJ	6070ac2c19cad2110a6f3060@6070ac2c19cad2110a6f3060-0	Tiszteletből kapott, fizetéssel nem járó tisztség, cím.
tiszteletbeli	ADJ	6070ac2c19cad2110a6f3060@6070ac2c19cad2110a6f3060-1	Ilyen címet v. tisztséget viselő személy.
tiszteletbeli	ADJ	6070ac2c19cad2110a6f3060@6070ac2c19cad2110a6f3060-2	Vhová tiszteletből beválasztott.
tisztogatás	NOUN	6070ac2c19cad2110a6f3081@6070ac2c19cad2110a6f3081-0	Vminek hosszas, alapos, ismételt tisztítása.
tisztogatás	NOUN	6070ac2c19cad2110a6f3081@6070ac2c19cad2110a6f3081-1	Takarítás.
tisztogatás	NOUN	6070ac2c19cad2110a6f3081@6070ac2c19cad2110a6f3081-2	Tisztogató művelet, amelyet vmely politikai rendszer, párt, egyesület, szervezet hajt végre az oda nem való v. megbízhatatlan személyek eltávolításával, bizonyos funkcióból való kizárásával.
tisztogatás	NOUN	6070ac2c19cad2110a6f3081@6070ac2c19cad2110a6f3081-3	Vmely helynek, területnek az ellenség maradványaitól való mentesítése, megtisztítása; tisztogató (had)művelet.
tisztogatás	NOUN	6070ac2c19cad2110a6f3081@6070ac2c19cad2110a6f3081-4	Általában a tisztogat igével kifejezett cselekvés, eljárás, tevékenység; az a tény, hogy vki tisztogat, ill. az a cselekvés, hogy vmit tisztogatnak; tisztogató munka, művelet.
tisztség	NOUN	6070ac2c19cad2110a6f3082@6070ac2c19cad2110a6f3082-0	Hivatali beosztás, állás, megbízatás, feladatkör.
tisztség	NOUN	6070ac2c19cad2110a6f3082@6070ac2c19cad2110a6f3082-1	Egyesületben, társaságban, pártban (vezető) megbízatás, feladatkör.
tisztség	NOUN	6070ac2c19cad2110a6f3082@6070ac2c19cad2110a6f3082-2	Katonai tiszti rang.
tisztség	NOUN	6070ac2c19cad2110a6f3082@6070ac2c19cad2110a6f3082-3	Nem hivatali jellegű, alkalmi feladatkör.
tisztség	NOUN	6070ac2c19cad2110a6f3082@6070ac2c19cad2110a6f3082-4	Tisztviselők, ill. katonatisztek testülete, együttese, kara (kar [2] 1); tisztikar.
tisztviselő	NOUN	6070ac2c19cad2110a6f3087@6070ac2c19cad2110a6f3087-0	Szellemi, értelmiségi munkakört betöltő, hivatalt viselő fizetéses alkalmazott, hivatalnok.
tisztviselő	NOUN	6070ac2c19cad2110a6f3087@6070ac2c19cad2110a6f3087-1	Egyesületben, társaságban tisztséget viselő személy.
tisztított	ADJ	6070ac2c19cad2110a6f3098@6070ac2c19cad2110a6f3098-0	Olyan, amit megtisztítottak, kitisztítottak.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-0	Olyan szerkezet, tárgy, hely, amelynek működtetése, holléte csak a beavatottak előtt ismeretes.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-1	Olyan jelenség, állapot, idő, kapcsolat, amelynek létezéséről csak a beavatottak tudnak; titokban tartott, titkolt.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-2	Titokban készített, tartalmában nyilvánosságra nem hozott, eltitkolt írásmű.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-3	Titokban, a nyilvánosságot kizárva tevékenykedő, nyilvánosság számára nem hozzáférhető, esetleg ismeretlen helyen v. ilyen körülmények között működő személy, szervezet, intézmény.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-4	Valamilyen minőségében a nyilvánosságot kerülő v. titokban tartott, az ismeretlenségben maradni óhajtó személy.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-5	Olyan eljárás, cselekedet, amellyel vmely személy úgy gyakorolja politikai jogát, hogy véleményét titokban, személyétől elvonatkoztatva közli.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-6	Titkosan szavaz; titkos szavazás | olyan sz., amelyben a szavazatot rendsz. borítékba zárt szavazólappal úgy adják le, hogy ne lehessen megállapítani, kire v. mire szavazott a szavazatra jogosult személy
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-7	; titkos választás | írásban, névtelen szavazással történő v.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-8	Titkos prostituált | olyan országban, amelyben a prostitúciót engedélyezik a hivatalos ellenőrzés megkerülésével prostitúciót űző nő.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-9	Titokzatos, megmagyarázhatatlan, ismeretlen.
titkos	ADJ	6070ac2c19cad2110a6f30a5@6070ac2c19cad2110a6f30a5-10	Címekben.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-0	Vezető állásban levő személynek v. nagyon elfoglalt magánembernek közvetlen rendelkezésére álló értelmiségi alkalmazott, aki kül. a bizalmas ügyek intézésében segítségére van, s közvetít közte mint felettese és a hozzá forduló ügyfelek között.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-1	Szervezet, egyesület, intézmény ügyeit v. vmely meghatározott ügykörét a vezető személy v. testület megbízásából intéző, végrehajtó személy.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-2	1950 előtt bizonyos fizetési osztályba sorolt, ilyen címet viselő köztisztviselő.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-3	A külügyi szolgálatban a tanácsosnál alacsonyabb, az attasénál magasabb rangú, című tisztviselő v. ritk. ilyen cím, rang.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-4	A postánál és vasútnál az első szakcsoportba tartozó, a forgalmazónál magasabb rangú tisztviselő v. ritk. ilyen rang.
titkár	NOUN	6070ac2c19cad2110a6f30a8@6070ac2c19cad2110a6f30a8-5	Vezető titkár | a vasútnál az első szakcsoportba tartozó legmagasabb rangú tisztviselő v. ritk. ilyen rang.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-0	Olyan tény, gondolat, szándék, amelyről csak kevesen tudnak, s amelynek más(ok) tudomására jutása v. juttatása bizonyos okokból nem kívánatos, ill. tilos.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-1	tikok titka | nagyon nagy titok
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-2	Titokban | rejtve, úgy, hogy más nem tud v. ne tudjon róla.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-3	Csak kevés beavatottal v. senkivel sem közölt olyan ismeret, ill. eljárás, módszer, amellyel vmi készíthető, ill. eredményesen elvégezhető.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-4	Vmely eredménynek, sikernek kevesek által ismert magyarázó oka.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-5	Általában vmely rejtélynek, talánynak, jelképnek a jelentése, magyarázata.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-6	Olyan kül. természeti jelenség, amely az emberi ész számára egyelőre hozzáférhetetlen, ill. ilyennek látszik, s amely a megismerés elől még rejtve van, v. amelynek létezését észleljük ugyan, de belső mivoltát még nem ismerjük.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-7	Megfejthetetlen, megmagyarázhatatlan rejtély.
titok	NOUN	6070ac2c19cad2110a6f30aa@6070ac2c19cad2110a6f30aa-8	Az, ami a vallások tanítása szerint az ész számára fölföghatatlan.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-0	Időben a kilencedik után következő (legközelebbi) személy, dolog.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-1	Azonos nevű uralkodók v. pápák közül, ill. genealogiai munkákban és egyes családok történetével kapcs. a szépirodalomban is, általában azonos nevű személyek közül: a szóban forgó néven a kilencedik után következő (legközelebbi) (írva rendsz. X.).
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-2	Az időbeli egymásután alapján megállapított rendben a kilencedik után következő (legközelebbi).
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-3	Ősökről szólva: a kilencediket megelőző v.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-4	Térben a kilencedik után következő (legközelebbi).
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-5	Távoli, messze levő.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-6	Rangban, értékben, fontosságban lefelé a kilencedik után következő (legközelebbi) személy, dolog.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-7	Vmely más szempontból megállapított rendben a kilencedik után követező (legközelebbi).
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-8	(Vmely számnak, algebrai kifejezésnek) tizedik hatvány(a) | az a szorzat, amelynek mind a tíz tényezője a szóban forgó szám, ill. algebrai kifejezés.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-9	Megkülönböztetésül: a tizes (X. v. 10.) számmal jelölt.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-10	Tizedik | a sorozatot alkotó tagok közül mindegyik, amelyik a megelőzőleg számba vett(ek) után kilencnek a kihagyásával következik.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-11	Időrendben v. sorrendben a kilencedik után közvetlenül következő személy.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-12	Rangban, tekintélyben, érdemben, jelentőségét tekintve a kilencedik után közvetlenül következő személy.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-13	Tizedike | a szóban forgó, a folyó v. a következő hónap tizedik napja.
tizedik	ADJ	6070ac2c19cad2110a6f30c0@6070ac2c19cad2110a6f30c0-14	A tizediken v. a tizedikén | a tizedik hatványon.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-0	Azonos nevű uralkodók v. pápák közül, ill. egyes családok történetével kapcs. genealógiai munkákban, olykor a szépirodalomban is, általában azonos nevű személyek közül: a szóban forgó néven a tizenegyedik után következő (legközelebbi) (írva rendsz. XII.).
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-1	Az időbeli egymásután alapján megállapított rendben a tizenegyedik után következő (legközelebbi).
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-2	Térben a tizenegyedik után következő (legközelebbi).
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-3	Rangban, értékben, fontosságban a tizenegyedik után következő (legközelebbi) személy, dolog.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-4	Vmely egyéb szempontból megállapított rendben a tizenegyedik után következő (legközelebbi).
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-5	(Vmely számnak, algebrai kifejezésnek) tizenkettedik hatvány(a) | az a szorzat, amelynek mind a tizenkét tényezője a szóban forgó szám, ill. algebrai kifejezés.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-6	Megkülönböztetésül: a tizenkettes (XII. v. 12.) számmal jelölt.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-7	Minden tizenkettedik | a sorozatot alkotó tagok közül mindegyik, amelyik a megelőzőleg számba vett(ek) után tizenegynek a kihagyásával következik.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-8	Időrendben, sorrendben a tizenegyedik után közvetlenül következő személy.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-9	Rangban, tekintélyben, érdemben, jelentőségét, eredményét tekintve a tizenegyedik után közvetlenül következő személy.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-10	Tizenkettedike | a szóban forgó, a folyó v. a következő hónap tizenkettedik napja.
tizenkettedik	ADJ	6070ac2c19cad2110a6f30c9@6070ac2c19cad2110a6f30c9-11	A tizenkettediken v. a tizenkettedikén | a tizenkettedik hatványon.
tollazat	NOUN	6070ac2c19cad2110a6f3127@6070ac2c19cad2110a6f3127-0	A madár tollainak összessége.
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-0	1000 kg-ot kitevő súlymérték.
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-1	A hajó hordképességének v. teljes súlyának mértékegysége: 1000 kg.
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-2	Ekkora súlyú, ekkora mennyiségű
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-3	Ekkora mennyiség vmiből.
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-4	Tonnája v. tonnánként | a szóban forgó anyagból 1 tonna.
tonna	NOUN	6070ac2c19cad2110a6f317a@6070ac2c19cad2110a6f317a-5	Hordó v. nagy, hordószerű edény.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-0	A sportnak az az ága, amely természetes mozgásokon alapuló gyakorlatokból áll és a test egész izomzatának erősítését szolgálja.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-1	Tág, ért. testgyakorlás, testedzés.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-2	Ez mint tantárgy; testnevelés.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-3	Ennek iskolai órája.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-4	A középkorban hagyományos szabályok szerint rendezett bajvívás, párviadal v. hadijáték.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-5	Főleg labdajátékban, sakkban több csapat részvételével rövid idő alatt lebonyolított mérkőzéssorozat.
torna	NOUN	6070ac2c19cad2110a6f319c@6070ac2c19cad2110a6f319c-6	Szellemi erőfeszítést igénylő mérkőzés, vitatkozás v. játék.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-0	A szájüregből a garatba vezető nyílás, ill. a garatnak és a szájüregnek érintkező része.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-1	jó torka van | sok szeszes italt tud inni, fogyasztani erőteljes jó hangja van
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-2	Torkig | úgy, hogy többet nem kíván.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-3	Torkig eszi, issza magát vmiből, vmivel; torkig lakik, telik vmivel; torkig van vkivel, vmivel | elege van belőle, (szinte) utálja.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-4	A halál torka | halálos veszedelem. A halál torkába jut, kerül, rohan; a halál torkában van; megmenekül a halál torkából
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-5	visszaránt vkit a halál torkából | halálos veszélyben levő embernek megmenti az életét.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-6	A gégefő mint a hangképzés egyik legfontosabb szerve.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-7	úgy kiabál, ordít, hogy majd a torka szakad belé v. ahogy a torkán kifér | nagyon k., o.; úgy k., o., ahogy csak bír.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-8	A nyaknak elülső, a nyakszirttel átellenes része, ahol a légcső és a nyelőcső vezet.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-9	Palacknak, palackhoz hasonló alakú edénynek a szája, nyílása, ill. a nyílásához közel eső, felső, elszűkülő része.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-10	Zsáknak, zacskónak a nyílása, szája, ill. a nyílásánál levő felső vége, ahol be szokták kötni.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-11	Lábbelin, főleg csizmán a fejet és a szárat összekötő rész.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-12	Nagyobb üregbe, zárt térségbe vezető nyílás, ill. vmely üregnek, csőnek a nyitott vége.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-13	A boglyakemencének a búbja és a fal közé eső, a kemence nyílásához vezető rész.
torok	NOUN	6070ac2c19cad2110a6f31b9@6070ac2c19cad2110a6f31b9-14	A nagyolvasztó felső nyílása a vasérc, a koksz és a szén adagolására.
